window,cap,genre,question_id,correct,prediction,api_calls,lookup_used,elapsed_seconds,prompt_tokens,completion_tokens,total_tokens
2,5,caselaw,271,False,2,2.0,True,2.0,25820.0,8.0,25828.0
2,5,caselaw,277,False,5,2.0,True,2.4,25542.0,14.0,25556.0
2,5,caselaw,269,False,5,2.0,True,7.3,25653.0,797.0,26450.0
2,5,caselaw,283,False,3,1.0,False,4.9,24466.0,2.0,24468.0
2,5,caselaw,279,False,5,2.0,True,11.6,25886.0,17.0,25903.0
2,5,caselaw,273,True,5,2.0,True,17.3,25810.0,8.0,25818.0
2,5,caselaw,281,False,4,1.0,False,43.4,24459.0,2.0,24461.0
2,5,caselaw,285,False,5,2.0,True,38.2,25774.0,17.0,25791.0
2,5,caselaw,289,False,5,1.0,False,30.4,24496.0,2.0,24498.0
2,5,caselaw,287,True,5,1.0,False,34.8,24424.0,2.0,24426.0
2,5,caselaw,295,False,5,2.0,True,2.2,25776.0,14.0,25790.0
2,5,caselaw,291,False,5,2.0,True,3.8,25663.0,8.0,25671.0
2,5,caselaw,297,False,5,2.0,True,4.2,25832.0,20.0,25852.0
2,5,caselaw,301,False,3,1.0,False,2.0,24452.0,2.0,24454.0
2,5,caselaw,299,False,5,1.0,False,5.9,24488.0,2.0,24490.0
2,5,caselaw,307,False,3,1.0,False,1.3,24461.0,2.0,24463.0
2,5,caselaw,303,False,5,1.0,False,5.1,24436.0,2.0,24438.0
2,5,caselaw,293,True,5,2.0,True,12.3,25830.0,8.0,25838.0
2,5,caselaw,311,False,4,1.0,False,2.8,24389.0,2.0,24391.0
2,5,caselaw,313,False,5,1.0,False,2.0,24422.0,2.0,24424.0
2,5,caselaw,309,True,5,2.0,True,4.9,25800.0,17.0,25817.0
2,5,caselaw,315,True,5,2.0,True,3.0,25752.0,20.0,25772.0
2,5,caselaw,319,False,2,2.0,True,1.7,25838.0,20.0,25858.0
2,5,caselaw,317,False,5,2.0,True,2.3,25692.0,20.0,25712.0
2,5,caselaw,321,False,5,1.0,False,6.1,24466.0,2.0,24468.0
2,5,caselaw,323,True,5,1.0,False,9.5,24479.0,2.0,24481.0
2,5,caselaw,325,True,5,1.0,False,9.2,24446.0,2.0,24448.0
2,5,caselaw,329,False,5,1.0,False,33.9,24507.0,2.0,24509.0
2,5,caselaw,331,False,2,1.0,False,34.3,24435.0,2.0,24437.0
2,5,caselaw,305,False,5,2.0,True,55.5,25735.0,896.0,26631.0
2,5,caselaw,337,False,5,1.0,False,0.8,24441.0,2.0,24443.0
2,5,caselaw,327,False,5,2.0,True,41.4,25768.0,8.0,25776.0
2,5,caselaw,333,False,5,2.0,True,5.4,25728.0,11.0,25739.0
2,5,caselaw,335,False,5,2.0,True,7.4,25683.0,818.0,26501.0
2,5,caselaw,339,True,5,2.0,True,6.6,25832.0,17.0,25849.0
2,5,caselaw,347,False,5,2.0,True,4.0,25658.0,11.0,25669.0
2,5,caselaw,349,False,5,1.0,False,0.5,24425.0,2.0,24427.0
2,5,caselaw,345,False,5,2.0,True,5.2,25520.0,14.0,25534.0
2,5,caselaw,341,False,5,2.0,True,11.4,25720.0,14.0,25734.0
2,5,caselaw,353,False,5,2.0,True,2.1,25712.0,14.0,25726.0
2,5,caselaw,357,False,3,1.0,False,0.5,24445.0,3.0,24448.0
2,5,caselaw,343,False,3,2.0,True,10.5,25500.0,11.0,25511.0
2,5,caselaw,361,False,4,1.0,False,1.0,24452.0,2.0,24454.0
2,5,caselaw,351,False,5,2.0,True,9.0,25734.0,20.0,25754.0
2,5,caselaw,355,False,4,2.0,True,44.8,25746.0,14.0,25760.0
2,5,caselaw,367,False,3,1.0,False,0.9,24401.0,2.0,24403.0
2,5,caselaw,365,True,5,2.0,True,38.7,25510.0,14.0,25524.0
2,5,caselaw,359,False,3,2.0,True,45.3,25622.0,20.0,25642.0
2,5,caselaw,363,False,5,2.0,True,44.7,25630.0,14.0,25644.0
2,5,caselaw,369,False,5,2.0,True,4.5,25458.0,11.0,25469.0
2,5,caselaw,371,False,2,1.0,False,4.7,24455.0,2.0,24457.0
2,5,caselaw,379,True,4,1.0,False,3.0,24589.0,2.0,24591.0
2,5,caselaw,373,False,5,2.0,True,8.9,25587.0,1007.0,26594.0
2,5,caselaw,377,False,5,2.0,True,7.7,25558.0,14.0,25572.0
2,5,caselaw,381,False,5,2.0,True,5.6,25851.0,8.0,25859.0
2,5,caselaw,387,False,5,2.0,True,0.8,25738.0,14.0,25752.0
2,5,caselaw,385,False,5,2.0,True,2.5,25673.0,95.0,25768.0
2,5,caselaw,375,False,3,2.0,True,14.2,25746.0,11.0,25757.0
2,5,caselaw,393,False,3,1.0,False,0.7,24425.0,2.0,24427.0
2,5,caselaw,391,False,5,2.0,True,1.5,25564.0,11.0,25575.0
2,5,caselaw,383,False,1,1.0,False,11.1,24379.0,2.0,24381.0
2,5,caselaw,397,False,5,2.0,True,9.3,25744.0,14.0,25758.0
2,5,caselaw,399,False,5,1.0,False,5.1,24414.0,2.0,24416.0
2,5,caselaw,389,False,4,2.0,True,45.2,25717.0,305.0,26022.0
2,5,caselaw,395,False,4,1.0,False,44.3,24404.0,2.0,24406.0
2,10,wiki,13,True,1735,1.0,False,0.6,7174.0,3.0,7177.0
2,10,wiki,11,True,New Orange.,2.0,True,0.9,8285.0,10.0,8295.0
2,10,wiki,12,True,The Second Anglo-Dutch War.,2.0,True,2.1,9147.0,26.0,9173.0
2,10,wiki,15,False,The Great Irish Famine,1.0,False,2.3,7174.0,6.0,7180.0
2,10,wiki,14,True,August 1776.,2.0,True,4.6,8309.0,12.0,8321.0
2,10,wiki,17,True,1827,2.0,True,5.0,8141.0,9.0,8150.0
2,10,wiki,19,True,25%,2.0,True,4.8,8288.0,12.0,8300.0
2,10,wiki,16,True,Philadelphia.,2.0,True,11.4,8313.0,9.0,8322.0
2,10,wiki,22,True,Megacity,1.0,False,1.3,7180.0,3.0,7183.0
2,10,wiki,21,False,No information is available in the passage.,2.0,True,4.7,8309.0,15.0,8324.0
2,10,wiki,23,False,No answer available.,2.0,True,1.5,8330.0,11.0,8341.0
2,10,wiki,20,True,1898.,2.0,True,14.0,9156.0,13.0,9169.0
2,10,wiki,18,False,There is no information about the Erie Canal in the provided passage.,2.0,True,23.1,8305.0,20.0,8325.0
2,10,wiki,24,False,There is no information about the question in the provided passage.,2.0,True,45.2,9211.0,337.0,9548.0
2,10,wiki,27,False,"No answer, as the passage does not mention three islands.",2.0,True,34.5,9098.0,58.0,9156.0
2,10,wiki,26,False,No answer available.,2.0,True,39.4,8321.0,11.0,8332.0
2,10,wiki,25,False,There is no mention of a plane crash in the provided passage.,2.0,True,45.9,9206.0,35.0,9241.0
2,10,wiki,28,False,Harlem River.,2.0,True,3.4,8369.0,200.0,8569.0
2,10,wiki,29,True,164.1,2.0,True,4.3,8590.0,229.0,8819.0
2,10,wiki,30,False,I don't have the information.,2.0,True,4.2,8323.0,14.0,8337.0
2,10,wiki,34,True,humid continental,1.0,False,3.2,7181.0,4.0,7185.0
2,10,wiki,33,False,Sewer systems.,1.0,False,7.1,7184.0,6.0,7190.0
2,10,wiki,31,False,Over 300.,2.0,True,10.9,8247.0,11.0,8258.0
2,10,wiki,35,True,"July 9, 1936.",2.0,True,4.4,8998.0,234.0,9232.0
2,10,wiki,32,False,No answer available.,2.0,True,11.5,9181.0,329.0,9510.0
2,10,wiki,38,False,"26,000",2.0,True,2.0,8072.0,10.0,8082.0
2,10,wiki,37,True,Minneapolis.,2.0,True,2.8,9078.0,19.0,9097.0
2,10,wiki,40,True,"1,093",2.0,True,2.2,8506.0,16.0,8522.0
2,10,wiki,41,False,No information is provided about a brigade being headquartered at Fort Hamilton.,2.0,True,7.0,9175.0,338.0,9513.0
2,10,wiki,39,True,Grant's Tomb.,2.0,True,45.0,8824.0,14.0,8838.0
2,10,wiki,42,False,20.1 million residents.,2.0,True,43.9,8705.0,211.0,8916.0
2,10,wiki,43,False,Bangladeshi.,2.0,True,38.7,8359.0,15.0,8374.0
2,10,wiki,36,True,49.9 inches.,2.0,True,48.9,8265.0,15.0,8280.0
2,10,wiki,47,False,England.,2.0,True,1.8,8313.0,9.0,8322.0
2,10,wiki,46,False,No information.,2.0,True,4.0,9173.0,316.0,9489.0
2,10,wiki,45,True,"74,000.",2.0,True,6.7,8234.0,11.0,8245.0
2,10,wiki,48,True,"568,903",1.0,False,5.1,7175.0,4.0,7179.0
2,10,wiki,44,False,No information provided.,2.0,True,10.2,9308.0,115.0,9423.0
2,10,wiki,51,True,"$15,887",2.0,True,4.5,8253.0,11.0,8264.0
2,10,wiki,49,True,Judaism.,2.0,True,8.7,8270.0,11.0,8281.0
2,10,wiki,52,False,"25,000.",2.0,True,5.0,8316.0,11.0,8327.0
2,10,wiki,50,True,"$2,749.",2.0,True,7.8,9273.0,201.0,9474.0
2,10,wiki,53,False,No information.,2.0,True,3.4,9181.0,328.0,9509.0
2,10,wiki,54,True,$40 billion.,2.0,True,8.0,9248.0,14.0,9262.0
2,10,wiki,56,False,I don't have information about Cornell Tech's location.,2.0,True,44.0,8213.0,18.0,8231.0
2,10,wiki,55,False,No information.,2.0,True,45.1,8245.0,10.0,8255.0
2,10,wiki,58,False,"""Yankee Doodle""",2.0,True,39.2,9150.0,68.0,9218.0
2,10,wiki,57,True,56.4 million.,2.0,True,44.8,9147.0,69.0,9216.0
2,10,wiki,61,True,"25,000",1.0,False,0.9,7175.0,4.0,7179.0
2,10,wiki,60,False,I don't have that information.,2.0,True,2.7,9271.0,185.0,9456.0
2,10,wiki,64,True,WNYC.,2.0,True,2.1,8220.0,11.0,8231.0
2,10,wiki,59,False,No information.,2.0,True,5.6,8227.0,10.0,8237.0
2,10,wiki,62,True,The Wall Street Journal and The New York Times.,2.0,True,9.1,8255.0,17.0,8272.0
2,10,wiki,66,False,There is no answer in the passage.,2.0,True,7.0,9179.0,333.0,9512.0
2,10,wiki,65,False,No information.,2.0,True,8.2,7823.0,10.0,7833.0
2,10,wiki,67,True,1.4 million.,2.0,True,3.8,8382.0,12.0,8394.0
2,10,wiki,69,False,No information.,2.0,True,1.7,8315.0,10.0,8325.0
2,10,wiki,63,True,Manhattan Neighborhood Network.,2.0,True,13.6,8282.0,12.0,8294.0
2,10,wiki,70,False,No information is available.,2.0,True,2.9,8337.0,12.0,8349.0
2,10,wiki,72,False,Commuter rail network.,2.0,True,10.5,8402.0,16.0,8418.0
2,10,wiki,71,False,No information is provided about the second largest fire department force in the world.,2.0,True,44.9,9183.0,340.0,9523.0
2,10,wiki,68,True,"Ramanathan Raju, MD.",2.0,True,48.0,8336.0,15.0,8351.0
2,10,wiki,73,False,No information.,2.0,True,44.3,9191.0,328.0,9519.0
2,10,wiki,74,False,Action painting.,2.0,True,36.7,8139.0,10.0,8149.0
2,10,wiki,77,False,There is no information about the world's most expensive stadiums being located in NYC.,2.0,True,3.8,8752.0,32.0,8784.0
2,10,wiki,76,False,No information.,2.0,True,4.9,8269.0,10.0,8279.0
2,10,wiki,79,True,Hockey,1.0,False,3.3,7173.0,3.0,7176.0
2,10,wiki,78,True,MetLife Stadium,2.0,True,7.1,8235.0,10.0,8245.0
2,10,wiki,75,False,None mentioned.,2.0,True,12.8,8261.0,10.0,8271.0
2,10,wiki,81,False,No information.,2.0,True,4.5,9185.0,328.0,9513.0
2,10,wiki,80,False,There is no information about a collegiate basketball championship in the passage.,2.0,True,9.3,9191.0,338.0,9529.0
2,10,wiki,82,False,New York City Subway.,2.0,True,5.1,8398.0,15.0,8413.0
2,10,wiki,83,False,No information provided.,2.0,True,3.0,8249.0,11.0,8260.0
2,10,wiki,85,False,No information is available in the passage.,2.0,True,2.0,8517.0,21.0,8538.0
2,10,wiki,86,False,No answer.,2.0,True,1.7,8143.0,10.0,8153.0
2,10,wiki,88,False,No information.,2.0,True,9.5,8571.0,13.0,8584.0
2,10,wiki,84,False,No information.,2.0,True,13.0,9183.0,319.0,9502.0
2,10,wiki,89,False,There is no answer to this question in the passage.,2.0,True,44.5,9185.0,48.0,9233.0
2,10,wiki,87,False,None mentioned.,2.0,True,45.8,8233.0,10.0,8243.0
2,10,wiki,92,False,1.4 million.,2.0,True,2.2,8384.0,12.0,8396.0
2,10,wiki,93,False,No information.,2.0,True,3.9,8717.0,25.0,8742.0
2,10,wiki,90,False,No information is available.,2.0,True,39.5,7825.0,12.0,7837.0
2,10,wiki,91,False,No information.,2.0,True,41.9,9189.0,310.0,9499.0
2,10,wiki,94,True,Fifth Avenue.,2.0,True,6.3,8257.0,11.0,8268.0
2,10,wiki,95,True,New York City FC.,2.0,True,7.2,8691.0,288.0,8979.0
2,10,wiki,98,False,Geographically on Long Island.,1.0,False,3.3,7174.0,7.0,7181.0
2,10,wiki,97,False,Theater,1.0,False,5.9,7171.0,3.0,7174.0
2,10,wiki,99,False,There is no information about this in the passage.,2.0,True,2.5,9189.0,47.0,9236.0
2,10,wiki,96,False,JFK,1.0,False,9.8,7174.0,3.0,7177.0
2,10,wiki,100,False,Eastern District of New York.,2.0,True,2.9,9154.0,16.0,9170.0
2,10,news,11,False,Southern Afghanistan.,2.0,True,8.0,26081.0,1177.0,27258.0
2,10,news,12,False,An al Qaeda-affiliated group.,2.0,True,11.0,25752.0,158.0,25910.0
2,10,news,14,False,Three Chinese citizens.,2.0,True,43.7,25486.0,692.0,26178.0
2,10,news,13,False,Early Friday.,2.0,True,46.1,26087.0,1093.0,27180.0
2,10,news,17,True,Demand full democracy be restored in Pakistan.,1.0,False,1.5,24459.0,9.0,24468.0
2,10,news,15,True,Assistant Attorney General Alice Fisher.,2.0,True,39.5,26216.0,172.0,26388.0
2,10,news,19,False,Mauro Camoranesi,1.0,False,1.6,24459.0,7.0,24466.0
2,10,news,21,False,"Cape Town, South Africa.",1.0,False,0.7,24457.0,8.0,24465.0
2,10,news,18,False,Yes.,2.0,True,3.7,25656.0,237.0,25893.0
2,10,news,16,False,"Angus Houston, Carlos Branco, Dick Cheney, Tony Snow.",2.0,True,42.0,26083.0,594.0,26677.0
2,10,news,22,False,No information is provided about a yacht.,2.0,True,4.9,25194.0,15.0,25209.0
2,10,news,20,False,Lionel Messi,2.0,True,8.4,26093.0,1178.0,27271.0
2,10,news,26,False,Withdrew support,1.0,False,0.5,24458.0,5.0,24463.0
2,10,news,24,False,Manslaughter,1.0,False,5.1,24459.0,4.0,24463.0
2,10,news,27,False,Hugo Chavez,1.0,False,3.5,24460.0,4.0,24464.0
2,10,news,25,False,Finch and Canary Fighting Case.,2.0,True,5.9,25420.0,14.0,25434.0
2,10,news,23,False,New Jersey.,2.0,True,9.4,25434.0,10.0,25444.0
2,10,news,29,False,Surrey,1.0,False,1.5,24456.0,4.0,24460.0
2,10,news,28,False,No.,2.0,True,3.4,25465.0,9.0,25474.0
2,10,news,32,False,No information is given about Commonwealth Games.,2.0,True,1.6,25184.0,17.0,25201.0
2,10,news,30,True,Baku,1.0,False,8.3,24457.0,3.0,24460.0
2,10,news,35,False,No information provided.,2.0,True,37.8,25492.0,11.0,25503.0
2,10,news,31,False,There is no information about the Commonwealth Games in the passage.,2.0,True,46.8,26107.0,1186.0,27293.0
2,10,news,34,False,No one.,2.0,True,44.4,25306.0,10.0,25316.0
2,10,news,36,False,Lobbying.,2.0,True,1.5,25618.0,11.0,25629.0
2,10,news,39,False,Dida,2.0,True,3.1,25320.0,9.0,25329.0
2,10,news,38,False,Two people.,2.0,True,4.2,26308.0,13.0,26321.0
2,10,news,41,False,The helicopter.,1.0,False,3.0,24461.0,4.0,24465.0
2,10,news,42,False,Guam,1.0,False,1.4,24457.0,3.0,24460.0
2,10,news,43,True,Genocide,1.0,False,0.6,24460.0,3.0,24463.0
2,10,news,37,False,Gen. Carlos Branco.,2.0,True,11.3,26081.0,1180.0,27261.0
2,10,news,44,False,Veterans' care programs,1.0,False,2.5,24458.0,6.0,24464.0
2,10,news,45,False,No information.,2.0,True,1.4,25570.0,10.0,25580.0
2,10,news,46,False,Liberty Helicopter Sightseeing Tours,2.0,True,1.8,25438.0,14.0,25452.0
2,10,news,47,False,6 years old,1.0,False,1.1,24455.0,4.0,24459.0
2,10,news,49,False,Terrorists and narcotraffickers.,2.0,True,1.1,25290.0,17.0,25307.0
2,10,news,33,False,Immigration and Customs Enforcement agents.,2.0,True,64.4,25760.0,488.0,26248.0
2,10,news,50,False,No information.,2.0,True,9.9,26103.0,1177.0,27280.0
2,10,news,48,False,"There is no mention of ""ml5"" in the passage.",2.0,True,11.3,25586.0,956.0,26542.0
2,10,news,51,False,Taliban militants.,2.0,True,39.7,26083.0,1179.0,27262.0
2,10,news,52,False,No information is given about arsons in Coatseville.,2.0,True,35.3,25795.0,22.0,25817.0
2,10,news,55,False,Alvaro Uribe,1.0,False,0.5,24460.0,6.0,24466.0
2,10,news,54,False,No information is given about a female probation.,2.0,True,1.5,25871.0,22.0,25893.0
2,10,news,56,False,2-0.,2.0,True,2.0,25445.0,11.0,25456.0
2,10,news,57,False,Polyps were removed.,1.0,False,3.3,24454.0,6.0,24460.0
2,10,news,58,False,No one mentioned.,2.0,True,4.7,25371.0,11.0,25382.0
2,10,news,53,False,There is no mention of a teacher in the passage.,2.0,True,44.2,26095.0,1185.0,27280.0
2,10,news,60,False,No information provided.,2.0,True,4.1,25180.0,11.0,25191.0
2,10,news,59,False,There is no information about female only buses in the passage.,2.0,True,15.1,26101.0,1186.0,27287.0
2,10,news,63,False,34,1.0,False,0.4,24457.0,2.0,24459.0
2,10,news,61,False,No information.,2.0,True,11.2,26101.0,1177.0,27278.0
2,10,news,64,False,No one mentioned voting in the passage.,2.0,True,1.0,25430.0,15.0,25445.0
2,10,news,65,True,Princess Eugenie,1.0,False,0.4,24464.0,5.0,24469.0
2,10,news,66,True,National Hurricane Center,1.0,False,0.4,24455.0,4.0,24459.0
2,10,news,67,False,Full democracy in Pakistan.,1.0,False,0.6,24454.0,6.0,24460.0
2,10,news,62,False,No information.,2.0,True,13.0,25344.0,10.0,25354.0
2,10,news,70,False,No information is provided about Michael Vick.,2.0,True,34.4,25608.0,15.0,25623.0
2,10,news,69,False,Bail until sentencing.,2.0,True,38.9,26250.0,477.0,26727.0
2,10,news,71,False,No information is available in the passage.,2.0,True,2.2,25408.0,15.0,25423.0
2,10,news,72,False,Opposition legislators.,2.0,True,0.9,25324.0,11.0,25335.0
2,10,news,73,False,None.,2.0,True,1.7,25423.0,9.0,25432.0
2,10,news,68,False,No one.,2.0,True,46.6,26091.0,1153.0,27244.0
2,10,news,76,False,I don't have the information.,1.0,False,1.2,24456.0,8.0,24464.0
2,10,news,77,True,The August war between Georgia and Russia.,1.0,False,0.6,24463.0,9.0,24472.0
2,10,news,78,False,No one.,2.0,True,2.7,25423.0,10.0,25433.0
2,10,news,79,False,Elizabeth Taylor,1.0,False,0.7,24456.0,3.0,24459.0
2,10,news,74,False,No one.,2.0,True,13.8,25378.0,10.0,25388.0
2,10,news,75,False,No information is provided about SP shareholders.,2.0,True,12.8,25445.0,15.0,25460.0
2,10,news,80,False,No mention.,2.0,True,7.5,25410.0,10.0,25420.0
2,10,news,81,False,No one.,2.0,True,5.7,25282.0,10.0,25292.0
2,10,news,40,False,Lined up to withdraw cash.,2.0,True,136.7,25642.0,743.0,26385.0
2,10,news,84,False,Nowhere mentioned.,2.0,True,4.2,25654.0,350.0,26004.0
2,10,news,83,False,No mention of the F-15.,2.0,True,38.4,26091.0,1179.0,27270.0
2,10,news,82,False,No answer available.,2.0,True,43.8,25188.0,11.0,25199.0
2,10,news,86,False,Cracks found.,2.0,True,35.4,25339.0,11.0,25350.0
2,10,news,88,False,No information is given about Russian planes.,2.0,True,1.9,25482.0,18.0,25500.0
2,10,news,90,False,Engulfed in flames.,1.0,False,0.9,24460.0,7.0,24467.0
2,10,news,89,False,There is no plan mentioned.,2.0,True,2.2,26356.0,229.0,26585.0
2,10,news,92,False,£40 million,1.0,False,1.8,24459.0,4.0,24463.0
2,10,news,93,False,scoliosis,1.0,False,2.6,24456.0,4.0,24460.0
2,10,news,94,True,Human shields.,1.0,False,0.6,24462.0,4.0,24466.0
2,10,news,91,False,Battling the blaze.,2.0,True,7.6,26388.0,796.0,27184.0
2,10,news,95,False,None mentioned.,2.0,True,5.6,25660.0,769.0,26429.0
2,10,news,87,False,No.,2.0,True,16.3,26072.0,663.0,26735.0
2,10,news,98,False,"Cape Town, South Africa.",1.0,False,4.1,24455.0,8.0,24463.0
2,10,news,97,False,No information is given about Anbar.,2.0,True,7.6,26095.0,1179.0,27274.0
2,10,news,100,False,No information.,2.0,True,0.9,25744.0,13.0,25757.0
2,10,news,101,False,Blood was drawn.,2.0,True,0.7,25421.0,11.0,25432.0
2,10,news,96,False,A contestant's death.,2.0,True,13.1,26081.0,1170.0,27251.0
2,10,news,102,False,None.,2.0,True,2.9,25126.0,9.0,25135.0
2,10,news,104,False,Profit forecasts.,1.0,False,33.6,24454.0,4.0,24458.0
2,10,news,99,False,No information is provided about Britney Spears' kids.,2.0,True,40.1,26093.0,1185.0,27278.0
2,10,news,106,False,"Cape Town, South Africa",1.0,False,1.0,24456.0,7.0,24463.0
2,10,news,107,False,Afghanistan.,2.0,True,0.5,25495.0,14.0,25509.0
2,10,news,108,False,A tanker truck and a 1961 fire truck.,1.0,False,0.9,24454.0,12.0,24466.0
2,10,news,109,False,38,1.0,False,0.3,24455.0,2.0,24457.0
2,10,news,110,False,Chris Lewis,1.0,False,0.5,24464.0,3.0,24467.0
2,10,news,111,False,None (Hamas not mentioned),2.0,True,1.8,25132.0,14.0,25146.0
2,10,news,105,False,No answer available.,2.0,True,8.0,26412.0,707.0,27119.0
2,10,news,113,False,"60 wounded, 14 killed.",2.0,True,2.8,26119.0,22.0,26141.0
2,10,news,112,False,No answer available.,2.0,True,12.6,26093.0,1175.0,27268.0
2,10,news,115,False,Concerns over the nuclear deal.,2.0,True,0.6,25871.0,20.0,25891.0
2,10,news,116,False,53.,2.0,True,2.0,25368.0,9.0,25377.0
2,10,news,114,False,No information is given about a person named Bout.,2.0,True,11.4,26087.0,1178.0,27265.0
2,10,news,117,True,Garbage.,1.0,False,1.8,24460.0,4.0,24464.0
2,10,news,119,False,No information is provided about Coca-Cola.,2.0,True,0.9,25128.0,15.0,25143.0
2,10,news,120,False,No one.,2.0,True,0.8,25913.0,16.0,25929.0
2,10,news,118,False,"$39,000",2.0,True,37.7,25786.0,1151.0,26937.0
2,10,news,85,False,Roma,2.0,True,158.6,25502.0,9.0,25511.0
2,10,news,121,False,No information is given about Boy George.,2.0,True,37.0,25128.0,15.0,25143.0
2,10,news,124,False,Elizabeth Taylor's night out.,1.0,False,0.6,24457.0,7.0,24464.0
2,10,news,125,True,Andrea Bocelli's,1.0,False,0.6,24457.0,7.0,24464.0
2,10,news,122,False,No one was injured.,2.0,True,3.4,25535.0,12.0,25547.0
2,10,news,127,False,No one.,2.0,True,2.4,25604.0,10.0,25614.0
2,10,news,128,False,No information.,1.0,False,2.5,24459.0,4.0,24463.0
2,10,news,123,False,There is no information about Youssif meeting Lassie.,2.0,True,8.3,26093.0,1184.0,27277.0
2,10,news,130,False,No information is given about Pakistan.,2.0,True,2.1,25351.0,14.0,25365.0
2,10,news,126,False,There is no information about a 1985 quake in the passage.,2.0,True,10.1,26089.0,1185.0,27274.0
2,10,news,129,False,Princess Eugenie,1.0,False,10.2,24454.0,5.0,24459.0
2,10,news,133,False,Nothing.,2.0,True,2.0,25410.0,9.0,25419.0
2,10,news,132,False,No.,2.0,True,9.3,25571.0,9.0,25580.0
2,10,news,135,False,No information.,2.0,True,1.1,25501.0,13.0,25514.0
2,10,news,131,False,Not mentioned.,2.0,True,12.7,25552.0,10.0,25562.0
2,10,news,136,False,surveillance,2.0,True,1.2,25889.0,15.0,25904.0
2,10,news,138,False,A $20 bill.,2.0,True,35.6,25136.0,12.0,25148.0
2,10,news,134,False,There is no mention of a price increase in alcohol.,2.0,True,40.2,26089.0,1182.0,27271.0
2,10,news,137,False,E-mail.,2.0,True,37.7,25752.0,97.0,25849.0
2,10,news,139,False,"Jacksonville, Florida.",2.0,True,7.0,26423.0,816.0,27239.0
2,10,news,142,False,"Nowhere, they were Italian tourists.",2.0,True,0.6,25408.0,15.0,25423.0
2,10,news,143,False,Hong Kong street.,1.0,False,0.3,24463.0,5.0,24468.0
2,10,news,144,True,David Cameron's,1.0,False,0.3,24455.0,4.0,24459.0
2,10,news,145,False,There is no information about Kerry Thomas being charged with anything.,2.0,True,1.9,25798.0,22.0,25820.0
2,10,news,140,False,No one.,2.0,True,10.5,25754.0,1117.0,26871.0
2,10,news,141,False,There is no information about Burk's car in the passage.,2.0,True,11.4,26087.0,1183.0,27270.0
2,10,news,147,False,Engine failure.,1.0,False,7.5,24459.0,4.0,24463.0
2,10,news,148,False,Polyps.,2.0,True,6.1,25851.0,16.0,25867.0
2,10,news,149,False,"Fair play, respect, and solidarity.",1.0,False,1.9,24459.0,9.0,24468.0
2,10,news,150,False,Hong Kong street.,1.0,False,3.2,24455.0,5.0,24460.0
2,10,news,146,False,There is no information about a collision in the provided passage.,2.0,True,13.1,25539.0,19.0,25558.0
2,10,news,152,False,Navy.,2.0,True,1.9,25348.0,10.0,25358.0
2,10,news,154,False,None.,2.0,True,2.2,25539.0,9.0,25548.0
2,10,news,153,False,Nothing is mentioned.,2.0,True,3.5,25347.0,11.0,25358.0
2,10,news,151,False,Not mentioned.,2.0,True,39.4,26085.0,1177.0,27262.0
2,10,news,157,False,indigenous majority,2.0,True,2.0,26164.0,13.0,26177.0
2,10,news,155,False,No information provided.,2.0,True,36.1,26099.0,53.0,26152.0
2,10,news,159,True,Holding veterans care funding hostage.,1.0,False,4.9,24457.0,8.0,24465.0
2,10,news,160,False,Veterans' care funding.,1.0,False,0.4,24460.0,7.0,24467.0
2,10,news,156,False,Colon.,2.0,True,43.1,26089.0,1176.0,27265.0
2,10,news,161,False,No information provided.,2.0,True,9.0,26087.0,1178.0,27265.0
2,10,news,163,False,Primera Liga,2.0,True,0.5,25470.0,10.0,25480.0
2,10,news,162,False,Drowning.,2.0,True,8.5,25776.0,1072.0,26848.0
2,10,news,165,False,There is no information about Hughley in the passage.,2.0,True,0.9,26087.0,60.0,26147.0
2,10,news,166,False,An engine.,1.0,False,1.3,24457.0,4.0,24461.0
2,10,news,167,True,David Beckham,1.0,False,0.4,24455.0,3.0,24458.0
2,10,news,168,False,Sevilla.,2.0,True,1.9,25821.0,16.0,25837.0
2,10,news,169,False,Lost their fourth league game.,2.0,True,0.8,25472.0,13.0,25485.0
2,10,news,164,False,No information.,2.0,True,7.0,26091.0,1177.0,27268.0
2,10,news,171,False,Lack of democracy,1.0,False,0.5,24456.0,5.0,24461.0
2,10,news,170,False,Nothing.,2.0,True,2.5,25612.0,9.0,25621.0
2,10,news,173,False,scoliosis,1.0,False,33.9,24454.0,4.0,24458.0
2,10,news,174,False,Alvaro Uribe,1.0,False,0.6,24457.0,6.0,24463.0
2,10,news,172,False,No location mentioned.,2.0,True,36.8,26081.0,1178.0,27259.0
2,10,news,175,False,There is no mention of Winkler in the passage.,2.0,True,1.6,25614.0,19.0,25633.0
2,10,news,176,False,There is no information about Mary Winkler in the passage.,2.0,True,5.6,26095.0,62.0,26157.0
2,10,news,177,True,"""Until the Day Is Done""",2.0,True,5.3,25572.0,14.0,25586.0
2,10,news,179,False,There is no mention of Mable Randon in the passage.,2.0,True,9.0,26093.0,62.0,26155.0
2,10,news,178,False,No one.,2.0,True,9.8,25284.0,10.0,25294.0
2,10,news,180,False,There is no information about Mable Randon in the passage.,2.0,True,1.8,26091.0,62.0,26153.0
2,10,news,181,False,There is no mention of cars being abandoned.,2.0,True,4.7,26085.0,589.0,26674.0
